person_id,item_id,item_level,item_type,y,gender
640,10210,2.011083619,elicited_speech,0.757907599,MALE
640,6656,6.101,text_vocab,0.460376775,MALE
640,88,0.402,text_vocab,0.428665095,MALE
640,3669,2.815981939,dictation,1.00E-07,MALE
640,6250,2.428,audio_vocab,0.796528832,MALE
640,10211,5.099168808,ctest,0.291666667,MALE
640,3503,6.259,audio_vocab,0.34038456,MALE
640,10212,2.824901022,ctest,0.193548387,MALE
640,8304,8.353,audio_vocab,0.34038456,MALE
640,614,1.647679547,ctest,0.461538462,MALE
640,10213,2.356,text_vocab,0.739607048,MALE
640,2641,3.31,text_vocab,0.414213429,MALE
640,10214,2.776260114,elicited_speech,0.753852181,MALE
640,6,0.426555525,dictation,0.993889516,MALE
640,6888,9.728055178,ctest,0.079365079,MALE
640,4467,2.128,audio_vocab,0.796528832,MALE
640,6491,4.825174973,dictation,1.00E-07,MALE
640,6881,5.777938905,dictation,1.00E-07,MALE
640,10215,0.219343521,ctest,0.533333333,MALE
640,4311,6.977432135,ctest,0.35,MALE
640,79,0.324022561,elicited_speech,0.610390085,MALE
640,3307,2.891528684,elicited_speech,0.802453607,MALE
640,8161,8.125175978,dictation,1.00E-07,MALE
640,10216,1.806488277,elicited_speech,0.678132123,MALE
640,3869,8.245,text_vocab,0.893671072,MALE
640,186,9.819,text_vocab,0.525432235,MALE
640,10217,3.547664682,elicited_speech,0.686444167,MALE
640,10218,1.959006039,dictation,0.991465268,MALE
640,1298,2.42,audio_vocab,0.733895509,MALE
641,2947,9.689,text_vocab,0.917441316,FEMALE
641,2917,2.983,text_vocab,0.977657181,FEMALE
641,4145,7.37529068,ctest,0.673469388,FEMALE
641,847,0.793122014,ctest,0.897435897,FEMALE
641,10219,3.043,audio_vocab,0.954711503,FEMALE
641,7481,7.363728935,elicited_speech,0.868271866,FEMALE
641,1335,8.869652487,elicited_speech,0.791819276,FEMALE
641,10220,9.577936878,ctest,0.72972973,FEMALE
641,7265,8.214106805,elicited_speech,0.849994675,FEMALE
641,906,8.87001186,elicited_speech,0.86133057,FEMALE
641,9,8.859693902,dictation,0.993889516,FEMALE
641,8831,9.093701369,elicited_speech,0.745226671,FEMALE
641,10221,7.101,text_vocab,0.977657181,FEMALE
641,759,9.362022446,dictation,0.993889516,FEMALE
641,365,9.047419434,dictation,0.045072919,FEMALE
641,7344,4.065276385,ctest,0.948717949,FEMALE
641,1056,8.596016861,dictation,0.993889516,FEMALE
641,2703,9.149639485,elicited_speech,0.758358513,FEMALE
641,4061,8.402,text_vocab,0.977657181,FEMALE
641,8377,4.525777927,dictation,0.993889516,FEMALE
641,2671,9.211390976,dictation,0.00016,FEMALE
641,1430,9.742,text_vocab,0.893671072,FEMALE
641,2423,9.83000785,ctest,0.9999999,FEMALE
641,2307,6.178320255,ctest,0.942857143,FEMALE
641,504,9.85,audio_vocab,0.824165656,FEMALE
641,19,5.947,audio_vocab,0.954711503,FEMALE
641,8602,6.172042524,dictation,0.874099265,FEMALE
641,629,9.785,text_vocab,0.97811438,FEMALE
641,1951,7.23,audio_vocab,0.836678836,FEMALE
641,357,10,audio_vocab,0.824165656,FEMALE
641,7432,9.722,audio_vocab,0.954711503,FEMALE
642,10222,7.23276189,ctest,0.9999999,FEMALE
642,10223,9.816400409,ctest,0.461538462,FEMALE
642,10224,6.917700103,elicited_speech,0.927506909,FEMALE
642,10225,1.487542641,dictation,0.993889516,FEMALE
642,8910,2.980479098,elicited_speech,0.895447376,FEMALE
642,6284,5.146,audio_vocab,0.745446777,FEMALE
642,7851,7.053619427,elicited_speech,0.926184869,FEMALE
642,4557,5.748152261,ctest,0.436363636,FEMALE
642,3235,7.169206747,dictation,1.00E-07,FEMALE
642,1073,9.67,audio_vocab,0.096865041,FEMALE
642,10226,6.146851164,dictation,0.759783975,FEMALE
642,10227,6.97471054,dictation,1.00E-07,FEMALE
642,5688,2.674140762,dictation,0.993889516,FEMALE
642,8499,7.035,text_vocab,0.742573776,FEMALE
642,7319,3.42171959,ctest,0.531914894,FEMALE
642,10228,0.739599475,ctest,0.838709677,FEMALE
642,1549,10,text_vocab,0.164766043,FEMALE
642,6572,3.265,audio_vocab,0.836678836,FEMALE
642,1160,6.309145845,ctest,0.741935484,FEMALE
642,10229,6.15889215,elicited_speech,0.830703122,FEMALE
642,6846,9.488,text_vocab,0.499837922,FEMALE
642,10230,0.727,audio_vocab,0.733895509,FEMALE
642,8344,6.19,text_vocab,0.918223856,FEMALE
642,8818,1.056,text_vocab,0.918928584,FEMALE
642,10231,4.41,text_vocab,0.903615575,FEMALE
642,10232,5.856609391,elicited_speech,0.697206038,FEMALE
642,2621,7.368,audio_vocab,0.745446777,FEMALE
642,2804,6.705581422,elicited_speech,0.828117093,FEMALE
642,6521,7.135,audio_vocab,0.733895509,FEMALE
642,10233,8.216123992,dictation,3.05E-05,FEMALE
642,3355,4.159349111,dictation,0.000654,FEMALE
643,10234,4.574142932,ctest,0.892857143,FEMALE
643,10235,8.44484968,elicited_speech,0.534106873,FEMALE
643,434,10,text_vocab,0.918223856,FEMALE
643,419,0.410420197,dictation,0.993889516,FEMALE
643,4904,8.074,audio_vocab,0.954711503,FEMALE
643,4083,9.743848546,ctest,0.651162791,FEMALE
643,9452,8.259,audio_vocab,0.317547404,FEMALE
643,9298,8.444,audio_vocab,0.824165656,FEMALE
643,436,4.209367245,dictation,0.005863007,FEMALE
643,1537,8.720137208,dictation,1.00E-07,FEMALE
643,8932,2.64,audio_vocab,0.835751363,FEMALE
643,7743,8.097058918,dictation,0.475199223,FEMALE
643,10236,7.765029545,elicited_speech,0.693191114,FEMALE
643,10237,2.954371566,elicited_speech,0.736011558,FEMALE
643,1418,8.601563747,elicited_speech,0.716590967,FEMALE
643,10238,6.461,text_vocab,0.918223856,FEMALE
643,5882,7.978,text_vocab,0.875427008,FEMALE
643,10239,5.427,audio_vocab,0.796528832,FEMALE
643,5073,7.548731611,elicited_speech,0.531090365,FEMALE
643,6982,6.494,text_vocab,0.917441316,FEMALE
643,6311,2.581367098,dictation,0.993889516,FEMALE
643,5401,7.351505107,ctest,0.9999999,FEMALE
643,10240,7.799982201,dictation,1.00E-07,FEMALE
643,10241,2.212,text_vocab,0.97826087,FEMALE
643,5920,2.847671599,ctest,0.904761905,FEMALE
643,5237,8.39,text_vocab,0.75321475,FEMALE
643,3751,7.66519004,ctest,0.872340426,FEMALE
643,2507,9.640207913,ctest,0.941176471,FEMALE
643,9492,8.476434821,elicited_speech,0.542459146,FEMALE
643,901,9.958,audio_vocab,0.836678836,FEMALE
644,10242,7.208358213,dictation,0.993889516,FEMALE
644,10243,7.456,text_vocab,0.914637651,FEMALE
644,2389,5.527,text_vocab,0.917441316,FEMALE
644,9836,6.897514883,ctest,0.918918919,FEMALE
644,8956,2.292,text_vocab,0.975507821,FEMALE
644,1657,8.631536156,elicited_speech,0.655118444,FEMALE
644,10244,10,audio_vocab,0.52803734,FEMALE
644,10245,2.564,audio_vocab,0.954711503,FEMALE
644,10246,7.376,audio_vocab,0.836678836,FEMALE
644,759,9.362022446,dictation,0.993889516,FEMALE
644,358,8.591809878,elicited_speech,1.00E-07,FEMALE
644,10247,5.445713433,dictation,2.44E-05,FEMALE
644,1250,1.031233288,ctest,0.9999999,FEMALE
644,6274,4.592095162,ctest,0.9999999,FEMALE
644,2671,9.211390976,dictation,0.000403,FEMALE
644,8130,9.939,text_vocab,0.431183236,FEMALE
644,9838,7.996488232,ctest,0.884615385,FEMALE
644,4447,8.005,audio_vocab,0.796528832,FEMALE
644,10248,9.38,text_vocab,0.818473812,FEMALE
644,8724,7.970434934,elicited_speech,0.558211341,FEMALE
644,4739,9.889534203,ctest,0.48,FEMALE
644,2308,8.784439736,dictation,0.914494272,FEMALE
644,3665,10,audio_vocab,0.836678836,FEMALE
644,3903,8.587828788,elicited_speech,0.687357853,FEMALE
644,984,7.114,text_vocab,0.838912426,FEMALE
644,10249,9.942462263,ctest,0.627906977,FEMALE
644,10250,3.565571047,elicited_speech,0.681640938,FEMALE
644,10251,9.091,text_vocab,0.796542839,FEMALE
644,50,9.001849736,elicited_speech,0.557273146,FEMALE
644,10252,5.125,audio_vocab,0.954711503,FEMALE
644,10253,2.184851263,dictation,0.993889516,FEMALE
645,2909,6.377,text_vocab,0.759020323,FEMALE
645,10254,9.206854103,elicited_speech,0.915979372,FEMALE
645,2219,0.707,audio_vocab,0.954711503,FEMALE
645,3548,2.125,text_vocab,0.97811438,FEMALE
645,10255,8.081661986,ctest,0.956521739,FEMALE
645,9891,3.800149009,dictation,0.876294373,FEMALE
645,10256,1.810449307,dictation,0.993889516,FEMALE
645,10257,5.304,audio_vocab,0.824165656,FEMALE
645,6493,4.528,text_vocab,0.976829842,FEMALE
645,9458,9.562,audio_vocab,0.954711503,FEMALE
645,10258,4.902612071,ctest,0.9999999,FEMALE
645,2347,5.961818151,dictation,0.890656417,FEMALE
645,24,9.642,text_vocab,0.759020323,FEMALE
645,3959,8.530546347,dictation,0.993889516,FEMALE
645,1317,9.213115194,elicited_speech,0.827147616,FEMALE
645,890,8.560769985,elicited_speech,0.852446055,FEMALE
645,648,9.176400383,elicited_speech,0.900541153,FEMALE
645,9,8.859693902,dictation,0.993889516,FEMALE
645,8917,2.785364929,ctest,0.842105263,FEMALE
645,3751,7.66519004,ctest,0.872340426,FEMALE
645,455,8.692146981,dictation,0.001790708,FEMALE
645,1269,9.896717649,ctest,0.863636364,FEMALE
645,503,7.192,audio_vocab,0.796528832,FEMALE
645,2662,9.764,text_vocab,0.631692316,FEMALE
645,9629,9.996,text_vocab,0.918223856,FEMALE
645,10259,4.095696083,elicited_speech,0.916391819,FEMALE
645,1402,10,audio_vocab,0.954711503,FEMALE
645,2503,8.106,audio_vocab,0.957166214,FEMALE
645,7121,9.800792249,ctest,0.9999999,FEMALE
645,5840,10,audio_vocab,0.957166214,FEMALE
645,508,9.49818571,elicited_speech,0.771454209,FEMALE
646,3969,3.407,audio_vocab,0.836678836,FEMALE
646,7491,10,text_vocab,0.875427008,FEMALE
646,2785,7.500633226,elicited_speech,0.663422757,FEMALE
646,5239,10,audio_vocab,0.52803734,FEMALE
646,10260,7.147,text_vocab,0.893671072,FEMALE
646,2982,9.950349572,ctest,0.647058824,FEMALE
646,10261,9.33,audio_vocab,0.957166214,FEMALE
646,336,5.462407411,ctest,0.676470588,FEMALE
646,3795,7.86319476,dictation,1.00E-07,FEMALE
646,1977,7.58782203,ctest,0.85,FEMALE
646,10262,1.843963764,ctest,0.739130435,FEMALE
646,921,7.778354889,dictation,1.00E-07,FEMALE
646,10263,7.798770402,ctest,0.636363636,FEMALE
646,1497,7.085,audio_vocab,0.957166214,FEMALE
646,10264,6.234,text_vocab,0.837417063,FEMALE
646,10265,4.064886496,dictation,0.993889516,FEMALE
646,6264,8.09430575,elicited_speech,0.722890257,FEMALE
646,8865,7.092,audio_vocab,0.835751363,FEMALE
646,6462,4.253,text_vocab,0.97811438,FEMALE
646,7130,4.859149581,ctest,0.333333333,FEMALE
646,9307,9.672,audio_vocab,0.614974594,FEMALE
646,650,8.655568945,elicited_speech,0.766520868,FEMALE
646,419,0.410420197,dictation,0.993889516,FEMALE
646,6224,8.14776073,elicited_speech,1.00E-07,FEMALE
646,3303,9.693,text_vocab,0.800231548,FEMALE
646,4251,9.702,text_vocab,0.855309529,FEMALE
646,2507,9.640207913,ctest,0.852941176,FEMALE
646,1958,8.870029031,elicited_speech,0.786971571,FEMALE
646,10266,2.704489599,dictation,0.993889516,FEMALE
646,10267,7.548734261,dictation,1.00E-07,FEMALE
646,8279,7.504142583,elicited_speech,0.822895653,FEMALE
647,3700,0.409,audio_vocab,0.614974594,MALE
647,1661,9.903,text_vocab,0.874983017,MALE
647,10268,5.748916822,elicited_speech,0.494145498,MALE
647,3018,6.934,audio_vocab,0.156203758,MALE
647,5295,5.581203708,dictation,0.993889516,MALE
647,147,2.580738091,ctest,0.954545455,MALE
647,4565,6.886013183,elicited_speech,0.726092245,MALE
647,6024,9.942,audio_vocab,0.156203758,MALE
647,7475,0.012432381,ctest,0.615384615,MALE
647,2839,9.744383568,ctest,0.159090909,MALE
647,689,6.049332686,ctest,0.296875,MALE
647,402,8.503861328,dictation,1.00E-07,MALE
647,6241,4.23354821,dictation,0.540378702,MALE
647,10269,6.519010735,ctest,0.48,MALE
647,6,0.426555525,dictation,0.993889516,MALE
647,10270,5.637,text_vocab,0.915733149,MALE
647,7469,8.149,audio_vocab,0.733895509,MALE
647,3088,6.106187852,dictation,1.61E-06,MALE
647,1482,6.397674358,elicited_speech,1.00E-07,MALE
647,3851,6.796698136,elicited_speech,0.530051324,MALE
647,10271,5.404,audio_vocab,0.648335693,MALE
647,10272,2.017420543,dictation,0.993889516,MALE
647,5762,2.494,text_vocab,0.903615575,MALE
647,8718,2.388,audio_vocab,0.824165656,MALE
647,3466,6.058,text_vocab,0.976829842,MALE
647,10273,7.322,text_vocab,0.759020323,MALE
647,10274,5.77139399,ctest,0.396226415,MALE
647,731,6.014317907,elicited_speech,0.558493232,MALE
647,10275,10,text_vocab,0.877358015,MALE
647,5013,6.998184435,dictation,1.00E-07,MALE
647,8013,6.636676639,elicited_speech,0.638845149,MALE
648,2129,8.08991428,elicited_speech,0.800623683,FEMALE
648,2144,0.481,audio_vocab,0.957166214,FEMALE
648,7560,7.719462789,ctest,0.692307692,FEMALE
648,9103,5.135,text_vocab,0.742573776,FEMALE
648,555,4.401,text_vocab,0.919206801,FEMALE
648,4275,6.641408375,elicited_speech,0.764360683,FEMALE
648,10276,3.001384904,ctest,0.358974359,FEMALE
648,9465,9.383,audio_vocab,0.615412091,FEMALE
648,5202,2.348823914,ctest,0.666666667,FEMALE
648,254,9.141207997,dictation,0.208528063,FEMALE
648,7731,5.566,text_vocab,0.975507821,FEMALE
648,10277,6.813968834,elicited_speech,0.813918732,FEMALE
648,10278,6.731783404,dictation,0.014340151,FEMALE
648,9558,7.489587652,dictation,0.003148814,FEMALE
648,4544,6.083,audio_vocab,0.836678836,FEMALE
648,10279,10,text_vocab,0.626827347,FEMALE
648,2656,6.32999085,ctest,0.794117647,FEMALE
648,10280,9.784,audio_vocab,0.796528832,FEMALE
648,5935,5.94084461,dictation,0.525025081,FEMALE
648,9385,8.208504589,elicited_speech,0.852269399,FEMALE
648,1059,5.528,audio_vocab,0.836678836,FEMALE
648,8693,3.900687861,elicited_speech,0.880769217,FEMALE
648,10281,5.179,audio_vocab,0.836678836,FEMALE
648,4569,5.974958259,ctest,0.955555556,FEMALE
648,7225,9.586580718,ctest,0.780487805,FEMALE
648,6992,1.470640518,dictation,0.993889516,FEMALE
648,457,9.898865954,ctest,0.733333333,FEMALE
648,10282,2.655737209,dictation,0.993889516,FEMALE
648,775,5.435,text_vocab,0.975507821,FEMALE
648,809,6.195342089,elicited_speech,1.00E-07,FEMALE
648,5661,9.414,text_vocab,0.903615575,FEMALE
649,10283,3.448,text_vocab,0.739607048,FEMALE
649,904,9.729,text_vocab,0.656234793,FEMALE
649,814,7.301,audio_vocab,0.824165656,FEMALE
649,10284,6.367307046,ctest,0.711111111,FEMALE
649,136,0.476,text_vocab,0.977657181,FEMALE
649,10285,8.054,audio_vocab,0.954711503,FEMALE
649,6647,0.916673387,dictation,0.993889516,FEMALE
649,84,8.631090487,dictation,1.95E-06,FEMALE
649,10286,6.211049457,elicited_speech,0.689360381,FEMALE
649,10287,6.991288891,elicited_speech,0.664985371,FEMALE
649,6090,7.303354642,elicited_speech,0.779841239,FEMALE
649,8061,9.837,audio_vocab,0.733895509,FEMALE
649,6656,6.101,text_vocab,0.582105096,FEMALE
649,8037,7.313553521,dictation,1.00E-07,FEMALE
649,6386,2.28,audio_vocab,0.796528832,FEMALE
649,277,0.492863871,elicited_speech,0.61397496,FEMALE
649,1189,9.952,text_vocab,0.918928584,FEMALE
649,3619,2.534727095,ctest,0.833333333,FEMALE
649,10288,6.354589355,ctest,0.862068966,FEMALE
649,8339,2.870987056,dictation,0.993889516,FEMALE
649,4863,0.364886418,ctest,0.9999999,FEMALE
649,10289,6.654869301,elicited_speech,0.533144915,FEMALE
649,9548,6.88173395,dictation,0.84925613,FEMALE
649,3653,9.972237493,ctest,0.681818182,FEMALE
649,4739,9.889534203,ctest,0.48,FEMALE
649,2310,6.008719027,elicited_speech,0.791620976,FEMALE
649,914,7.239,audio_vocab,0.836678836,FEMALE
649,171,5.065,audio_vocab,0.648335693,FEMALE
649,10278,6.731783404,dictation,0.000328,FEMALE
649,8071,7.163,text_vocab,0.527140613,FEMALE
649,10290,8.647196306,ctest,0.733333333,FEMALE
650,2194,9.026760082,elicited_speech,0.939261317,FEMALE
650,9957,7.731200122,elicited_speech,0.956010137,FEMALE
650,10260,7.147,text_vocab,0.975507821,FEMALE
650,669,10,text_vocab,0.915733149,FEMALE
650,1464,2.93486183,dictation,0.993889516,FEMALE
650,5259,9.695,text_vocab,0.975507821,FEMALE
650,9298,8.444,audio_vocab,0.835751363,FEMALE
650,8281,7.554391485,dictation,1.00E-07,FEMALE
650,2100,8.434,text_vocab,0.977657181,FEMALE
650,6995,2.005297539,ctest,0.9999999,FEMALE
650,4968,7.536,text_vocab,0.975507821,FEMALE
650,511,9.818,audio_vocab,0.52803734,FEMALE
650,2533,9.569834742,ctest,0.848484848,FEMALE
650,2094,7.489545193,elicited_speech,0.865306827,FEMALE
650,6,0.426555525,dictation,0.993889516,FEMALE
650,10291,8.064779003,dictation,0.146248505,FEMALE
650,2785,7.500633226,elicited_speech,0.929636592,FEMALE
650,552,10,audio_vocab,0.836678836,FEMALE
650,7801,8.014284981,dictation,0.01391764,FEMALE
650,10292,6.903475928,ctest,0.705882353,FEMALE
650,587,7.388,audio_vocab,0.836678836,FEMALE
650,10293,8.100328174,ctest,0.548387097,FEMALE
650,4982,8.963644895,elicited_speech,0.812145192,FEMALE
650,6797,0.466,audio_vocab,0.745446777,FEMALE
650,10294,7.833633353,elicited_speech,0.94648038,FEMALE
650,3322,7.206,audio_vocab,0.836678836,FEMALE
650,7221,5.133,audio_vocab,0.824165656,FEMALE
650,7834,4.662801135,dictation,0.000169,FEMALE
650,6912,5.238,text_vocab,0.910223855,FEMALE
650,10295,7.581554115,elicited_speech,0.940385468,FEMALE
650,5008,5.595180548,ctest,0.9999999,FEMALE
650,900,9.944416004,ctest,0.5,FEMALE
651,8390,6.735071914,ctest,0.564102564,FEMALE
651,10296,5.244,text_vocab,0.497061314,FEMALE
651,3872,5.889450212,elicited_speech,1.00E-07,FEMALE
651,10297,6.165123772,dictation,0.540378702,FEMALE
651,9369,5.816511481,ctest,0.517241379,FEMALE
651,10298,2.985591126,elicited_speech,0.848540522,FEMALE
651,150,0.431417394,dictation,0.993889516,FEMALE
651,10299,1.166,audio_vocab,0.836678836,FEMALE
651,136,0.476,text_vocab,0.977657181,FEMALE
651,10300,5.518610803,dictation,0.581940047,FEMALE
651,5649,9.969829412,ctest,0.642857143,FEMALE
651,10301,3.505006389,ctest,0.913043478,FEMALE
651,5396,9.825,audio_vocab,0.317547404,FEMALE
651,10302,6.156,audio_vocab,0.648335693,FEMALE
651,10303,5.876358489,ctest,0.551724138,FEMALE
651,10304,6.003741047,elicited_speech,0.85533199,FEMALE
651,10305,8.458,text_vocab,0.319574118,FEMALE
651,6326,8.591975729,dictation,1.00E-07,FEMALE
651,5982,5.670675217,dictation,0.993889516,FEMALE
651,5566,5.756580782,elicited_speech,0.862814077,FEMALE
651,9324,6.558940239,elicited_speech,0.751448512,FEMALE
651,5557,3.297,text_vocab,0.914637651,FEMALE
651,4376,5.07703699,dictation,0.002739203,FEMALE
651,6688,0.184380883,ctest,0.875,FEMALE
651,470,8.567676602,dictation,0.993889516,FEMALE
651,6507,6.197,text_vocab,0.825485366,FEMALE
651,6098,6.3,audio_vocab,0.699308165,FEMALE
651,10306,9.329,audio_vocab,0.824165656,FEMALE
651,8076,6.951188524,elicited_speech,0.876777784,FEMALE
651,3596,9.997,text_vocab,0.01,FEMALE
651,10307,4.076,audio_vocab,0.836678836,FEMALE
652,6274,4.592095162,ctest,0.655172414,MALE
652,5626,4.19,text_vocab,0.97811438,MALE
652,10308,3.3732312,dictation,0.993889516,MALE
652,10309,7.094451341,dictation,1.00E-07,MALE
652,10310,6.270452401,elicited_speech,0.685412253,MALE
652,4419,9.695,text_vocab,0.742573776,MALE
652,9753,4.357733209,ctest,0.714285714,MALE
652,5143,7.506,audio_vocab,0.954711503,MALE
652,5081,6.174505738,dictation,0.000465,MALE
652,6537,5.073,audio_vocab,0.835751363,MALE
652,5222,1.074,text_vocab,0.875427008,MALE
652,10311,4.790801366,dictation,0.012830675,MALE
652,149,0.434112048,dictation,0.000403,MALE
652,3956,1.89183674,dictation,0.993889516,MALE
652,663,9.844,text_vocab,0.919206801,MALE
652,5396,9.825,audio_vocab,0.01,MALE
652,10312,5.162,audio_vocab,0.745446777,MALE
652,10313,6.720949812,elicited_speech,0.893833577,MALE
652,10314,5.849138475,elicited_speech,0.815274251,MALE
652,7976,7.07,text_vocab,0.650474892,MALE
652,1491,0.177031922,ctest,0.9999999,MALE
652,10315,1.642,audio_vocab,0.957166214,MALE
652,6277,9.970977045,ctest,0.58,MALE
652,3302,4.022967804,elicited_speech,0.731991659,MALE
652,10316,8.170975913,ctest,0.535714286,MALE
652,10317,6.292,audio_vocab,0.52803734,MALE
652,2297,6.194,text_vocab,0.572482197,MALE
652,1921,5.711487721,elicited_speech,0.751922118,MALE
652,2411,4.828292155,ctest,0.56097561,MALE
652,4888,9.855,audio_vocab,0.096865041,MALE
652,10318,5.49659739,elicited_speech,0.830040354,MALE
653,10319,6.844808726,ctest,0.621621622,MALE
653,4097,2.137,text_vocab,0.919206801,MALE
653,1080,1.015816015,ctest,0.904761905,MALE
653,10320,8.320262824,ctest,0.419354839,MALE
653,15,6.518,audio_vocab,0.745446777,MALE
653,6257,3.964,audio_vocab,0.836678836,MALE
653,10321,8.473406183,dictation,3.50E-07,MALE
653,1478,7.231808299,elicited_speech,0.766984095,MALE
653,2651,10,text_vocab,0.837410065,MALE
653,2213,6.431,audio_vocab,0.835751363,MALE
653,1894,9.977,audio_vocab,0.34038456,MALE
653,1330,2.22,audio_vocab,0.957166214,MALE
653,7105,5.263,text_vocab,0.97811438,MALE
653,10249,9.942462263,ctest,0.790697674,MALE
653,5004,1.491594458,dictation,0.993889516,MALE
653,2698,7.445,text_vocab,0.874983017,MALE
653,651,0.444749779,dictation,0.993889516,MALE
653,6057,8.007,text_vocab,0.917441316,MALE
653,336,5.462407411,ctest,0.441176471,MALE
653,6359,4.965715835,dictation,0.993889516,MALE
653,222,9.817,text_vocab,0.788554441,MALE
653,10322,7.953104838,elicited_speech,0.645778153,MALE
653,2855,6.282845428,dictation,1.17E-07,MALE
653,4445,9.473,audio_vocab,0.745446777,MALE
653,464,8.101927339,elicited_speech,0.845048242,MALE
653,4529,8.874404612,elicited_speech,0.838484344,MALE
653,10323,3.903735476,elicited_speech,0.69474953,MALE
653,10324,3.586951788,dictation,1.00E-07,MALE
653,4616,4.909955867,elicited_speech,0.867665928,MALE
653,5298,7.784476391,dictation,1.43E-07,MALE
653,8162,7.072914785,ctest,0.9999999,MALE
654,2787,6.52513911,dictation,0.993889516,MALE
654,5926,5.308023732,dictation,0.660903381,MALE
654,5306,8.303,text_vocab,0.332341575,MALE
654,5064,8.200935411,dictation,1.00E-07,MALE
654,10325,2.281452511,ctest,0.851851852,MALE
654,9534,6.498094453,ctest,0.780487805,MALE
654,1422,8.578298121,dictation,1.00E-07,MALE
654,10326,7.547314131,elicited_speech,0.636673697,MALE
654,70,2.325,audio_vocab,0.954711503,MALE
654,10327,8.208875924,elicited_speech,1.00E-07,MALE
654,10328,9.247,audio_vocab,0.733895509,MALE
654,24,9.642,text_vocab,0.065897424,MALE
654,10329,7.325357471,elicited_speech,0.834651754,MALE
654,7759,5.358,audio_vocab,0.493147948,MALE
654,10330,8.123200023,ctest,0.470588235,MALE
654,10331,7.528200364,elicited_speech,0.758804445,MALE
654,4556,4.163767975,ctest,0.875,MALE
654,88,0.402,text_vocab,0.976829842,MALE
654,8084,3.969205846,dictation,0.993889516,MALE
654,6034,6.269367464,elicited_speech,1.00E-07,MALE
654,5463,8.328,audio_vocab,0.317547404,MALE
654,1019,7.938,audio_vocab,0.733895509,MALE
654,8342,8.370723181,ctest,0.324324324,MALE
654,10332,4.125,text_vocab,0.8649801,MALE
654,2810,8.244630578,elicited_speech,0.682256699,MALE
654,10333,7.429912116,ctest,0.785714286,MALE
654,617,6.26,text_vocab,0.893671072,MALE
654,10334,3.486,text_vocab,0.918928584,MALE
654,1441,8.538552538,dictation,0.993889516,MALE
654,419,0.410420197,dictation,0.993889516,MALE
654,10335,5.068,audio_vocab,0.957166214,MALE
655,10336,4.575396913,dictation,0.993889516,MALE
655,6462,4.253,text_vocab,0.97811438,MALE
655,9027,4.906349529,elicited_speech,1.00E-07,MALE
655,10337,6.281052314,dictation,0.002564736,MALE
655,10280,9.784,audio_vocab,0.648335693,MALE
655,88,0.402,text_vocab,0.976829842,MALE
655,3452,0.431,audio_vocab,0.699308165,MALE
655,2768,6.5025465,elicited_speech,0.576487927,MALE
655,4580,2.135416658,dictation,0.000355,MALE
655,10338,5.076,audio_vocab,0.159399191,MALE
655,10339,5.072,text_vocab,0.664902675,MALE
655,1961,10,text_vocab,0.01,MALE
655,9195,4.840543355,elicited_speech,0.5208408,MALE
655,10340,2.145380038,ctest,0.64,MALE
655,10341,4.717031116,elicited_speech,0.484913106,MALE
655,10342,3.018,text_vocab,0.918928584,MALE
655,10343,5.191362493,elicited_speech,0.271202167,MALE
655,3045,5.397,audio_vocab,0.954711503,MALE
655,100,0.413175174,dictation,0.993889516,MALE
655,1819,0.155938411,ctest,0.913043478,MALE
655,10344,4.6189531,ctest,0.428571429,MALE
655,139,7.949,text_vocab,0.01,MALE
655,1651,5.454,audio_vocab,0.52803734,MALE
655,6741,7.995443012,dictation,1.00E-07,MALE
655,7033,7.997,audio_vocab,0.745446777,MALE
655,9047,6.535686284,dictation,1.22E-06,MALE
655,4197,6.480948873,ctest,0.276595745,MALE
655,785,9.860324353,ctest,0.285714286,MALE
655,10345,4.644113525,elicited_speech,0.269243871,MALE
656,100,0.413175174,dictation,0.993889516,FEMALE
656,10346,4.457399371,dictation,0.993889516,FEMALE
656,1669,6.43,text_vocab,0.742573776,FEMALE
656,7822,7.006079668,dictation,0.074174426,FEMALE
656,1463,8.362,text_vocab,0.874983017,FEMALE
656,5921,7.889347341,elicited_speech,0.849629418,FEMALE
656,6774,6.002,text_vocab,0.977657181,FEMALE
656,5987,4.016,audio_vocab,0.836678836,FEMALE
656,6603,2.057443098,ctest,0.9,FEMALE
656,10347,7.076,audio_vocab,0.836678836,FEMALE
656,9938,8.072993385,elicited_speech,1.00E-07,FEMALE
656,3261,10,text_vocab,0.752430942,FEMALE
656,8233,8.238327782,elicited_speech,0.859443302,FEMALE
656,9395,8.446218099,elicited_speech,0.718969885,FEMALE
656,3160,7.222874745,ctest,0.588235294,FEMALE
656,10348,7.597184778,ctest,0.5,FEMALE
656,3477,6.769307386,ctest,0.9999999,FEMALE
656,141,10,audio_vocab,0.01,FEMALE
656,10349,6.207378325,elicited_speech,0.762619221,FEMALE
656,1620,7.267,text_vocab,0.914637651,FEMALE
656,4683,8.609850309,dictation,0.026292978,FEMALE
656,10350,2.112,text_vocab,0.837417063,FEMALE
656,2025,10,audio_vocab,0.493147948,FEMALE
656,4345,7.551,audio_vocab,0.835751363,FEMALE
656,10351,2.926758142,dictation,0.993889516,FEMALE
656,6326,8.591975729,dictation,1.00E-07,FEMALE
656,1062,8.365262159,ctest,0.578947368,FEMALE
656,8689,2.631890042,elicited_speech,0.752527134,FEMALE
