"person_id","item_id","item_type","item_level","test_score"
"724b304e",1396,"dictation",7.549782444,120
"724b304e",452,"elicited_speech",8.261061954,120
"724b304e",1397,"dictation",8.931181773,120
"724b304e",1398,"ctest",9.814725957,120
"724b304e",1399,"dictation",3.692641913,120
"724b304e",1400,"elicited_speech",7.671292556,120
"dac6a931",1401,"elicited_speech",8.202780281,135
"dac6a931",1402,"audio_vocab",10,135
"dac6a931",1403,"text_vocab",2.229,135
"dac6a931",1404,"audio_vocab",7.149,135
"dac6a931",1405,"audio_vocab",4.172,135
"dac6a931",721,"ctest",9.788715043,135
"dac6a931",1406,"ctest",8.184511984,135
"dac6a931",1407,"dictation",7.159743893,135
"dac6a931",650,"elicited_speech",8.655568945,135
"dac6a931",746,"text_vocab",8.161,135
"dac6a931",52,"text_vocab",10,135
"dac6a931",1408,"elicited_speech",9.296561794,135
"dac6a931",1409,"elicited_speech",7.067089228,135
"dac6a931",644,"dictation",8.650470732,135
"dac6a931",1410,"ctest",1.578431931,135
"dac6a931",867,"dictation",8.530785732,135
"dac6a931",506,"text_vocab",10,135
"dac6a931",223,"elicited_speech",9.259741509,135
"dac6a931",1411,"ctest",9.867926039,135
"dac6a931",537,"dictation",8.598064998,135
"dac6a931",1412,"text_vocab",5.113,135
"dac6a931",306,"ctest",5.303750553,135
"dac6a931",1413,"text_vocab",7.139,135
"dac6a931",1414,"audio_vocab",7.39,135
"dac6a931",1415,"ctest",6.504133488,135
"dac6a931",48,"audio_vocab",10,135
"dac6a931",65,"audio_vocab",9.883,135
"dac6a931",1416,"audio_vocab",10,135
"dac6a931",100,"dictation",0.413175174,135
"dac6a931",1417,"dictation",3.78216087,135
"dac6a931",1418,"elicited_speech",8.601563747,135
"300cc6ba",1419,"dictation",4.655712373,130
"300cc6ba",1420,"text_vocab",6.383,130
"300cc6ba",1421,"audio_vocab",8.038,130
"300cc6ba",1422,"dictation",8.578298121,130
"300cc6ba",1423,"ctest",6.027593064,130
"300cc6ba",1424,"elicited_speech",9.240048751,130
"300cc6ba",1095,"audio_vocab",9.881,130
"300cc6ba",1425,"audio_vocab",9.359,130
"300cc6ba",1426,"elicited_speech",8.7980914,130
"300cc6ba",419,"dictation",0.410420197,130
"300cc6ba",1427,"audio_vocab",5.396,130
"300cc6ba",1428,"dictation",3.592334896,130
"300cc6ba",1429,"dictation",8.688409397,130
"300cc6ba",1430,"text_vocab",9.742,130
"300cc6ba",1431,"audio_vocab",6.529,130
"300cc6ba",1432,"text_vocab",8.036,130
"300cc6ba",1433,"text_vocab",2.691,130
"300cc6ba",1434,"text_vocab",9.825,130
"300cc6ba",1435,"elicited_speech",8.460445347,130
"300cc6ba",1436,"ctest",3.169377197,130
"300cc6ba",1437,"audio_vocab",2.379,130
"300cc6ba",1438,"ctest",9.998238561,130
"300cc6ba",1439,"ctest",7.947654113,130
"300cc6ba",1440,"text_vocab",9.833,130
"300cc6ba",1441,"dictation",8.538552538,130
"300cc6ba",1442,"elicited_speech",8.761072047,130
"300cc6ba",1443,"ctest",7.695373738,130
"300cc6ba",1444,"elicited_speech",9.491567974,130
"300cc6ba",390,"ctest",9.96755054,130
"300cc6ba",1445,"dictation",7.541258253,130
"300cc6ba",1446,"elicited_speech",8.225436319,130
"321076ef",651,"dictation",0.444749779,70
"321076ef",1447,"text_vocab",2.614,70
"321076ef",1448,"text_vocab",5.413,70
"321076ef",1449,"text_vocab",9.849,70
"321076ef",1450,"audio_vocab",7.073,70
"321076ef",1451,"audio_vocab",1.215,70
"321076ef",1452,"elicited_speech",4.054676127,70
"321076ef",1453,"ctest",0.236122879,70
"321076ef",1454,"ctest",9.996973212,70
"321076ef",1455,"audio_vocab",4.336,70
"321076ef",1456,"audio_vocab",4.537,70
"321076ef",92,"dictation",5.329115297,70
"321076ef",1457,"text_vocab",5.922,70
"321076ef",270,"dictation",8.523860498,70
"321076ef",419,"dictation",0.410420197,70
"321076ef",1458,"elicited_speech",4.402806309,70
"321076ef",1459,"ctest",6.095013803,70
"321076ef",1460,"audio_vocab",3.131,70
"321076ef",1461,"elicited_speech",2.561811628,70
"321076ef",1462,"ctest",2.666739472,70
"321076ef",1463,"text_vocab",8.362,70
"321076ef",1464,"dictation",2.93486183,70
"321076ef",1465,"elicited_speech",3.126835589,70
"321076ef",1466,"dictation",4.475521472,70
"321076ef",1467,"ctest",2.70604584,70
"321076ef",1468,"audio_vocab",9.378,70
"321076ef",1244,"ctest",7.578632331,70
"321076ef",88,"text_vocab",0.402,70
"321076ef",1469,"elicited_speech",4.319043124,70
"321076ef",1470,"dictation",2.501787388,70
"321076ef",1471,"elicited_speech",5.12236494,70
"0d605507",267,"audio_vocab",9.899,105
"0d605507",1472,"text_vocab",9.824,105
"0d605507",1473,"ctest",7.080053168,105
"0d605507",1474,"audio_vocab",4.362,105
"0d605507",1475,"elicited_speech",6.749009526,105
"0d605507",1476,"dictation",3.434924278,105
"0d605507",1477,"ctest",9.397790253,105
"0d605507",1478,"elicited_speech",7.231808299,105
"0d605507",1479,"audio_vocab",7.316,105
"0d605507",1480,"elicited_speech",6.615033734,105
"0d605507",1481,"text_vocab",5.501,105
"0d605507",1482,"elicited_speech",6.397674358,105
"0d605507",1483,"ctest",7.333366083,105
"0d605507",1484,"dictation",1.637599866,105
"0d605507",1485,"ctest",5.501787163,105
"0d605507",1486,"elicited_speech",7.25436789,105
"0d605507",603,"text_vocab",8.262,105
"0d605507",1487,"text_vocab",2.251,105
"0d605507",1084,"ctest",3.999170835,105
"0d605507",1488,"dictation",7.04986478,105
"0d605507",1489,"dictation",7.003911788,105
"0d605507",1490,"elicited_speech",7.168164292,105
"0d605507",39,"text_vocab",9.8,105
"0d605507",1491,"ctest",0.177031922,105
"0d605507",1492,"dictation",6.014913821,105
"0d605507",1493,"audio_vocab",6.463,105
"0d605507",1494,"elicited_speech",7.219561822,105
"0d605507",1495,"ctest",9.886691156,105
"0d605507",12,"audio_vocab",1.434,105
"0d605507",692,"dictation",0.299006262,105
"0d605507",1496,"text_vocab",5.293,105
"0d605507",1497,"audio_vocab",7.085,105
"2f4383c1",6,"dictation",0.426555525,95
"2f4383c1",1498,"elicited_speech",6.417829276,95
"2f4383c1",1499,"elicited_speech",6.492052438,95
"2f4383c1",1500,"ctest",9.515704706,95
"2f4383c1",651,"dictation",0.444749779,95
"2f4383c1",1501,"text_vocab",1.433,95
"2f4383c1",1502,"ctest",7.029464701,95
"2f4383c1",1503,"dictation",6.480710124,95
"2f4383c1",1504,"text_vocab",5.35,95
"2f4383c1",1505,"dictation",7.35896105,95
"2f4383c1",1506,"audio_vocab",6.105,95
"2f4383c1",1507,"audio_vocab",5.423,95
"2f4383c1",1508,"dictation",2.277273528,95
"2f4383c1",1509,"text_vocab",5.382,95
"2f4383c1",1510,"text_vocab",5.991,95
"2f4383c1",1221,"audio_vocab",0.42,95
"2f4383c1",1511,"ctest",5.966408694,95
"2f4383c1",1512,"elicited_speech",6.04596659,95
"2f4383c1",1513,"ctest",9.837140359,95
"2f4383c1",1514,"text_vocab",9.762,95
"2f4383c1",1515,"ctest",5.900478789,95
"2f4383c1",161,"elicited_speech",7.034163187,95
"2f4383c1",1516,"dictation",6.040265522,95
"2f4383c1",1517,"dictation",2.613306854,95
"2f4383c1",1518,"ctest",2.122941671,95
"2f4383c1",1519,"text_vocab",4.515,95
"2f4383c1",1520,"audio_vocab",9.911,95
"2f4383c1",1521,"audio_vocab",3.244,95
"2f4383c1",1522,"elicited_speech",5.227510442,95
"2f4383c1",1523,"elicited_speech",6.34412606,95
"2f4383c1",1524,"audio_vocab",8.341,95
"6278668b",1525,"audio_vocab",9.912,125
"6278668b",1526,"ctest",7.65403499,125
"6278668b",1527,"dictation",3.908276658,125
"6278668b",1528,"ctest",2.217932689,125
"6278668b",1529,"ctest",5.741260807,125
"6278668b",1530,"ctest",7.948932001,125
"6278668b",1335,"elicited_speech",8.869652487,125
"6278668b",1531,"dictation",4.906786241,125
"6278668b",1532,"elicited_speech",8.321226196,125
"6278668b",1533,"elicited_speech",8.719650878,125
"6278668b",1534,"dictation",8.602241821,125
"6278668b",1535,"audio_vocab",2.519,125
"6278668b",1536,"audio_vocab",7.434,125
"6278668b",1537,"dictation",8.720137208,125
"6278668b",1538,"elicited_speech",8.863716601,125
"6278668b",1539,"text_vocab",4.468,125
"6278668b",44,"text_vocab",9.852,125
"6278668b",1540,"elicited_speech",7.563406717,125
"6278668b",1541,"audio_vocab",9.179,125
"6278668b",1542,"audio_vocab",5.959,125
"6278668b",1543,"audio_vocab",5.391,125
"6278668b",1544,"ctest",8.67582322,125
"6278668b",1545,"elicited_speech",8.500499268,125
"6278668b",467,"elicited_speech",8.592486469,125
"6278668b",1546,"text_vocab",10,125
"6278668b",1269,"ctest",9.896717649,125
"6278668b",1547,"text_vocab",8.304,125
"6278668b",6,"dictation",0.426555525,125
"6278668b",1548,"dictation",7.529527738,125
"6278668b",1549,"text_vocab",10,125
"6278668b",1550,"audio_vocab",10,125
"6278668b",1551,"text_vocab",7.227,125
"21930233",1552,"ctest",0.008432419,65
"21930233",1553,"text_vocab",7.968,65
"21930233",1554,"dictation",5.170600355,65
"21930233",1430,"text_vocab",9.742,65
"21930233",1555,"elicited_speech",4.715931752,65
"21930233",1556,"ctest",8.265726867,65
"21930233",1557,"audio_vocab",9.18,65
"21930233",1558,"elicited_speech",2.806889996,65
"21930233",1559,"text_vocab",1.348,65
"21930233",1560,"ctest",6.248239153,65
"21930233",1561,"elicited_speech",3.379255897,65
"21930233",1562,"audio_vocab",6.179,65
"21930233",1563,"elicited_speech",2.881617385,65
"21930233",1564,"audio_vocab",3.394,65
"21930233",1565,"text_vocab",2.933,65
"21930233",1566,"text_vocab",6.102,65
"21930233",1567,"audio_vocab",4.452,65
"21930233",419,"dictation",0.410420197,65
"21930233",1568,"audio_vocab",1.567,65
"21930233",1569,"dictation",2.757980103,65
"21930233",1570,"elicited_speech",3.512793553,65
"21930233",6,"dictation",0.426555525,65
"21930233",1571,"ctest",2.857677687,65
"21930233",1572,"elicited_speech",3.50679426,65
"21930233",1573,"ctest",3.042695,65
"21930233",149,"dictation",0.434112048,65
"21930233",1574,"text_vocab",3.003,65
"21930233",1575,"dictation",1.677589148,65
"21930233",1576,"ctest",2.786169178,65
"21930233",1577,"dictation",6.56695447,65
"21930233",1578,"audio_vocab",7.353,65
"add3a94e",1579,"ctest",0.204142454,135
"add3a94e",1580,"text_vocab",7.092,135
"add3a94e",1581,"audio_vocab",6.285,135
"add3a94e",1582,"ctest",3.583167158,135
"add3a94e",1583,"elicited_speech",9.071948437,135
"add3a94e",1584,"audio_vocab",9.816,135
"add3a94e",677,"ctest",9.563376471,135
"add3a94e",1585,"elicited_speech",8.887462683,135
"add3a94e",1472,"text_vocab",9.824,135
"add3a94e",1586,"elicited_speech",9.328416562,135
"add3a94e",1587,"audio_vocab",7.937,135
"add3a94e",1588,"audio_vocab",9.787,135
"add3a94e",1589,"text_vocab",4.32,135
"add3a94e",1590,"elicited_speech",8.712319838,135
"add3a94e",1591,"dictation",7.835453154,135
"add3a94e",1592,"ctest",6.432771385,135
"add3a94e",1056,"dictation",8.596016861,135
"add3a94e",1593,"elicited_speech",1.649831244,135
"add3a94e",1594,"elicited_speech",8.776208329,135
"add3a94e",923,"dictation",8.9576231,135
"add3a94e",1595,"dictation",4.253813348,135
"add3a94e",1596,"ctest",7.762937902,135
"add3a94e",1597,"audio_vocab",9.854,135
"add3a94e",1598,"text_vocab",1.412,135
"add3a94e",371,"dictation",8.540024086,135
"add3a94e",1599,"audio_vocab",3.273,135
"add3a94e",1600,"dictation",9.187930713,135
"add3a94e",455,"dictation",8.692146981,135
"add3a94e",1601,"ctest",9.979176873,135
"add3a94e",1602,"text_vocab",8.004,135
"add3a94e",1603,"text_vocab",10,135
"4faea115",1604,"audio_vocab",8.014,110
"4faea115",1605,"text_vocab",10,110
"4faea115",1606,"elicited_speech",8.406226385,110
"4faea115",260,"audio_vocab",7.312,110
"4faea115",1607,"audio_vocab",6.084,110
"4faea115",783,"audio_vocab",0.482,110
"4faea115",1608,"elicited_speech",4.20565527,110
"4faea115",1609,"dictation",3.286695732,110
"4faea115",1610,"text_vocab",2.627,110
"4faea115",1611,"elicited_speech",7.64915111,110
"4faea115",1612,"dictation",7.055518393,110
"4faea115",1613,"ctest",9.678911917,110
"4faea115",1614,"ctest",6.043691638,110
"4faea115",1300,"dictation",8.948313013,110
"4faea115",1615,"text_vocab",7.066,110
"4faea115",1616,"dictation",4.827109676,110
"4faea115",1617,"elicited_speech",5.916507758,110
"4faea115",1618,"dictation",6.624312802,110
"4faea115",1619,"text_vocab",6.077,110
"4faea115",1620,"text_vocab",7.267,110
"4faea115",1621,"elicited_speech",7.145326324,110
"4faea115",1622,"ctest",1.07369601,110
"4faea115",1623,"text_vocab",10,110
"4faea115",1624,"ctest",4.733485753,110
"4faea115",654,"ctest",9.935662319,110
"4faea115",1625,"audio_vocab",4.282,110
"4faea115",6,"dictation",0.426555525,110
"4faea115",1626,"ctest",7.061852707,110
"4faea115",1627,"audio_vocab",9.874,110
"4faea115",1628,"elicited_speech",7.111170431,110
"4faea115",1629,"dictation",7.431276391,110
"d545da74",1630,"elicited_speech",4.944419076,80
"d545da74",1631,"dictation",6.017462279,80
"d545da74",1632,"dictation",5.232298972,80
"d545da74",1633,"ctest",2.079017059,80
"d545da74",1634,"audio_vocab",9.891,80
"d545da74",1440,"text_vocab",9.833,80
"d545da74",783,"audio_vocab",0.482,80
"d545da74",8,"ctest",6.14381174,80
"d545da74",1635,"text_vocab",3.007,80
"d545da74",1636,"elicited_speech",5.132343352,80
"d545da74",1637,"ctest",9.630044014,80
"d545da74",1638,"audio_vocab",6.269,80
"d545da74",1639,"elicited_speech",3.74014809,80
"d545da74",1640,"dictation",2.674112413,80
"d545da74",1641,"dictation",8.095276092,80
"d545da74",1642,"ctest",5.192797547,80
"d545da74",1643,"text_vocab",5.182,80
"d545da74",6,"dictation",0.426555525,80
"d545da74",1644,"audio_vocab",2.152,80
"d545da74",1645,"elicited_speech",5.018230984,80
"d545da74",1646,"dictation",2.565631047,80
"d545da74",102,"text_vocab",8.151,80
"d545da74",411,"ctest",0.037763469,80
"d545da74",1647,"text_vocab",4.089,80
"d545da74",1648,"audio_vocab",4.367,80
"d545da74",1649,"ctest",4.764554281,80
"d545da74",149,"dictation",0.434112048,80
"d545da74",1650,"text_vocab",5.175,80
"d545da74",1651,"audio_vocab",5.454,80
"d545da74",817,"elicited_speech",8.102390882,80
"d545da74",1652,"elicited_speech",5.90829694,80
"d2ef43de",1386,"ctest",5.140949499,115
"d2ef43de",1653,"text_vocab",1.382,115
"d2ef43de",1654,"ctest",9.831746091,115
"d2ef43de",1655,"audio_vocab",2.17,115
"d2ef43de",1534,"dictation",8.602241821,115
"d2ef43de",1656,"elicited_speech",6.625895369,115
"d2ef43de",1657,"elicited_speech",8.631536156,115
"d2ef43de",1658,"dictation",6.720307048,115
"d2ef43de",1139,"dictation",3.984735521,115
"d2ef43de",1659,"ctest",4.02807257,115
"d2ef43de",1660,"dictation",7.462852155,115
"d2ef43de",1661,"text_vocab",9.903,115
"d2ef43de",1662,"elicited_speech",1.599976487,115
"d2ef43de",1663,"audio_vocab",8.218,115
"d2ef43de",1664,"audio_vocab",9.74,115
"d2ef43de",1665,"audio_vocab",7.466,115
"d2ef43de",1666,"audio_vocab",5.972,115
"d2ef43de",1667,"text_vocab",9.75,115
"d2ef43de",1668,"elicited_speech",7.498728189,115
"d2ef43de",1669,"text_vocab",6.43,115
"d2ef43de",1670,"text_vocab",7.086,115
"d2ef43de",1671,"dictation",7.155143996,115
"d2ef43de",1672,"ctest",6.75031503,115
"d2ef43de",1673,"ctest",8.038562462,115
"d2ef43de",1674,"ctest",0.485529586,115
"d2ef43de",1675,"audio_vocab",7.252,115
"d2ef43de",1676,"text_vocab",4.458,115
"d2ef43de",1677,"dictation",2.366676633,115
"d2ef43de",1678,"elicited_speech",7.073419547,115
"d2ef43de",1679,"elicited_speech",6.599766091,115
"d2ef43de",1680,"text_vocab",8.075,115
"aa3ba4e0",1681,"elicited_speech",8.431425712,115
"aa3ba4e0",1682,"ctest",9.461137495,115
"aa3ba4e0",1683,"text_vocab",9.534,115
"aa3ba4e0",1684,"elicited_speech",8.413007702,115
"aa3ba4e0",1685,"text_vocab",5.194,115
"aa3ba4e0",1686,"text_vocab",7.294,115
"aa3ba4e0",1687,"audio_vocab",7.24,115
"aa3ba4e0",419,"dictation",0.410420197,115
"aa3ba4e0",1688,"elicited_speech",8.394316421,115
"aa3ba4e0",1689,"text_vocab",2.079,115
"aa3ba4e0",1690,"ctest",9.62723527,115
"aa3ba4e0",1691,"text_vocab",9.025,115
"aa3ba4e0",1692,"ctest",8.310689013,115
"aa3ba4e0",613,"text_vocab",8.279,115
"aa3ba4e0",1693,"audio_vocab",8.313,115
"aa3ba4e0",1694,"dictation",6.055588292,115
"aa3ba4e0",1695,"audio_vocab",8.323,115
"aa3ba4e0",366,"elicited_speech",8.750661522,115
"aa3ba4e0",1560,"ctest",6.248239153,115
"aa3ba4e0",1696,"dictation",2.81442644,115
"aa3ba4e0",1697,"dictation",0.867854064,115
"aa3ba4e0",1698,"audio_vocab",4.561,115
"aa3ba4e0",1699,"audio_vocab",2.666,115
"aa3ba4e0",1700,"ctest",7.236815681,115
"aa3ba4e0",1701,"dictation",4.397436293,115
"aa3ba4e0",1702,"elicited_speech",6.048247716,115
"aa3ba4e0",1703,"elicited_speech",8.158621399,115
"aa3ba4e0",1429,"dictation",8.688409397,115
"aa3ba4e0",1704,"ctest",9.849338675,115
"aa3ba4e0",1705,"ctest",3.14261809,115
"aa3ba4e0",1706,"audio_vocab",9.986,115
"b3ebbb19",1707,"text_vocab",9.292,115
"b3ebbb19",260,"audio_vocab",7.312,115
"b3ebbb19",1708,"audio_vocab",6.196,115
"b3ebbb19",1709,"elicited_speech",8.004909623,115
"b3ebbb19",863,"elicited_speech",8.946808337,115
"b3ebbb19",1317,"elicited_speech",9.213115194,115
"b3ebbb19",1710,"audio_vocab",9.799,115
"b3ebbb19",1711,"ctest",1.852106097,115
"b3ebbb19",1712,"ctest",5.733295929,115
"b3ebbb19",1713,"audio_vocab",1.472,115
"b3ebbb19",1714,"ctest",6.836667992,115
"b3ebbb19",1715,"text_vocab",9.782,115
"b3ebbb19",1716,"dictation",7.765719116,115
"b3ebbb19",1717,"text_vocab",7.1,115
"b3ebbb19",1718,"text_vocab",5.376,115
"b3ebbb19",1719,"ctest",9.788653893,115
"b3ebbb19",277,"elicited_speech",0.492863871,115
"b3ebbb19",1720,"text_vocab",8.127,115
"b3ebbb19",79,"elicited_speech",0.324022561,115
"b3ebbb19",100,"dictation",0.413175174,115
"b3ebbb19",1721,"dictation",4.582421333,115
"b3ebbb19",1722,"elicited_speech",8.738116445,115
"b3ebbb19",1723,"dictation",3.696116508,115
"b3ebbb19",1724,"audio_vocab",9.327,115
"b3ebbb19",1725,"text_vocab",2.366,115
"b3ebbb19",1726,"audio_vocab",4.431,115
"b3ebbb19",2,"ctest",9.980779778,115
"b3ebbb19",1727,"ctest",7.987808325,115
"b3ebbb19",1728,"dictation",1.974418858,115
"b3ebbb19",1729,"dictation",8.278815275,115
"b3ebbb19",1730,"audio_vocab",8.138,115
"931fdbac",1731,"ctest",3.068624864,70
"931fdbac",1732,"elicited_speech",2.870939203,70
"931fdbac",1733,"elicited_speech",3.675760022,70
"931fdbac",1734,"audio_vocab",3.187,70
"931fdbac",1735,"ctest",2.292034035,70
"931fdbac",1736,"text_vocab",3.205,70
"931fdbac",6,"dictation",0.426555525,70
"931fdbac",1737,"dictation",4.314462604,70
"931fdbac",1738,"ctest",3.165032699,70
"931fdbac",1739,"elicited_speech",1.244412521,70
"931fdbac",1740,"audio_vocab",0.401,70
"931fdbac",1741,"audio_vocab",6.182,70
"931fdbac",1742,"elicited_speech",3.675441874,70
"931fdbac",1743,"elicited_speech",3.946641381,70
"931fdbac",1744,"text_vocab",7.106,70
"931fdbac",1745,"ctest",0.37178365,70
"931fdbac",1746,"dictation",3.821997594,70
"931fdbac",1747,"ctest",6.333882995,70
"931fdbac",1748,"audio_vocab",0.659,70
"931fdbac",1749,"ctest",8.55716451,70
"931fdbac",1750,"text_vocab",6.255,70
"931fdbac",1751,"elicited_speech",2.568187547,70
"931fdbac",1752,"text_vocab",9.436,70
"931fdbac",254,"dictation",9.141207997,70
"931fdbac",875,"audio_vocab",9.838,70
"931fdbac",692,"dictation",0.299006262,70
"931fdbac",1753,"audio_vocab",2.501,70
"931fdbac",1754,"audio_vocab",4.291,70
"931fdbac",1755,"text_vocab",3.249,70
"931fdbac",1756,"text_vocab",3.198,70
"931fdbac",1757,"dictation",5.169451022,70
"bcfa507b",1758,"text_vocab",5.174,95
"bcfa507b",1759,"text_vocab",6.43,95
"bcfa507b",275,"ctest",8.375262873,95
"bcfa507b",1760,"dictation",6.030444038,95
"bcfa507b",755,"audio_vocab",2.512,95
"bcfa507b",1761,"audio_vocab",7.382,95
"bcfa507b",861,"dictation",4.032328281,95
"bcfa507b",1762,"ctest",2.05872281,95
"bcfa507b",1601,"ctest",9.979176873,95
"bcfa507b",1763,"text_vocab",9.824,95
"bcfa507b",35,"dictation",8.872082713,95
"bcfa507b",1764,"ctest",5.15827749,95
"bcfa507b",1765,"audio_vocab",4.854,95
"bcfa507b",1766,"elicited_speech",6.169853164,95
"bcfa507b",1767,"text_vocab",4.318,95
"bcfa507b",1768,"dictation",2.17193006,95
"bcfa507b",1519,"text_vocab",4.515,95
"bcfa507b",1769,"ctest",7.832694434,95
"bcfa507b",1770,"ctest",5.238049675,95
"bcfa507b",1771,"audio_vocab",0.454,95
"bcfa507b",1772,"elicited_speech",6.204105564,95
"bcfa507b",1773,"dictation",3.760941189,95
"bcfa507b",1774,"elicited_speech",2.444623075,95
"bcfa507b",1775,"elicited_speech",5.96166571,95
"bcfa507b",1776,"elicited_speech",4.220529923,95
"bcfa507b",1777,"elicited_speech",4.949079676,95
"bcfa507b",1778,"audio_vocab",6.444,95
"bcfa507b",1779,"ctest",6.232153532,95
"bcfa507b",837,"text_vocab",9.302,95
"bcfa507b",26,"audio_vocab",9.705,95
"bcfa507b",419,"dictation",0.410420197,95
"ad9ce747",1780,"dictation",6.155687435,125
"ad9ce747",1781,"elicited_speech",9.184292047,125
"ad9ce747",1782,"elicited_speech",8.996245335,125
"ad9ce747",1783,"text_vocab",9.981,125
"ad9ce747",1784,"audio_vocab",2.114,125
"ad9ce747",1785,"audio_vocab",10,125
"ad9ce747",1786,"ctest",9.319613269,125
"ad9ce747",1787,"audio_vocab",9.289,125
"ad9ce747",1788,"text_vocab",9.705,125
"ad9ce747",1789,"text_vocab",9.398,125
"ad9ce747",1790,"ctest",8.739676357,125
"ad9ce747",1791,"text_vocab",2.945,125
"ad9ce747",1792,"text_vocab",6.294,125
"ad9ce747",1793,"dictation",8.816760726,125
"ad9ce747",1794,"elicited_speech",8.701563427,125
"ad9ce747",1795,"dictation",7.728778681,125
"ad9ce747",854,"audio_vocab",8.409,125
"ad9ce747",1796,"dictation",3.537258526,125
"ad9ce747",1797,"audio_vocab",6.366,125
"ad9ce747",1798,"elicited_speech",4.4202567,125
"ad9ce747",1799,"ctest",5.243211101,125
"ad9ce747",1800,"dictation",5.490391011,125
"ad9ce747",876,"elicited_speech",8.822809059,125
"ad9ce747",1801,"elicited_speech",9.127449984,125
"ad9ce747",1802,"ctest",7.737289293,125
"ad9ce747",1803,"dictation",1.144639276,125
"ad9ce747",1804,"ctest",3.24315394,125
"ad9ce747",804,"text_vocab",8.078,125
"ad9ce747",1805,"audio_vocab",5.028,125
"ad9ce747",1806,"dictation",8.576186917,125
"ad9ce747",1807,"ctest",7.501630029,125
"517f5fae",1808,"text_vocab",4.319,50
"517f5fae",1809,"ctest",4.582990851,50
"517f5fae",197,"text_vocab",2.421,50
"517f5fae",6,"dictation",0.426555525,50
"517f5fae",1810,"audio_vocab",5.92,50
"517f5fae",1811,"dictation",3.437089705,50
"517f5fae",88,"text_vocab",0.402,50
"517f5fae",1812,"ctest",2.029503814,50
"517f5fae",1813,"text_vocab",6.979,50
"517f5fae",1814,"audio_vocab",8.207,50
"517f5fae",1815,"dictation",1.966909486,50
"517f5fae",1816,"elicited_speech",1.995579263,50
"517f5fae",1817,"ctest",9.917704269,50
"517f5fae",1818,"audio_vocab",2.328,50
"517f5fae",1819,"ctest",0.155938411,50
"517f5fae",1820,"ctest",3.090116309,50
"517f5fae",1821,"text_vocab",9.206,50
"517f5fae",1822,"elicited_speech",2.060390111,50
"517f5fae",1823,"dictation",7.284278047,50
"517f5fae",1824,"text_vocab",3.16,50
"517f5fae",1825,"audio_vocab",0.485,50
"517f5fae",1826,"elicited_speech",2.000113134,50
"517f5fae",353,"audio_vocab",0.485,50
"517f5fae",150,"dictation",0.431417394,50
"517f5fae",79,"elicited_speech",0.324022561,50
"517f5fae",1827,"elicited_speech",1.260229334,50
"517f5fae",1828,"elicited_speech",2.573350927,50
"517f5fae",1829,"audio_vocab",2.352,50
"517f5fae",1830,"ctest",5.988110168,50
"517f5fae",1831,"dictation",1.696644921,50
"517f5fae",1832,"dictation",3.0800665,50
"57c7976a",1833,"ctest",9.592675114,75
"57c7976a",1834,"elicited_speech",3.983348188,75
"57c7976a",1835,"audio_vocab",4.242,75
"57c7976a",1836,"audio_vocab",8.499,75
"57c7976a",1837,"ctest",3.578012729,75
"57c7976a",1838,"dictation",4.216514151,75
"57c7976a",1839,"elicited_speech",4.238549836,75
"57c7976a",1840,"elicited_speech",6.175449115,75
"57c7976a",1841,"ctest",3.934872996,75
"57c7976a",1174,"ctest",6.844612632,75
"57c7976a",1842,"elicited_speech",3.951568605,75
"57c7976a",1843,"text_vocab",6.328,75
"57c7976a",1844,"dictation",9.388424589,75
"57c7976a",1845,"text_vocab",7.18,75
"57c7976a",651,"dictation",0.444749779,75
"57c7976a",6,"dictation",0.426555525,75
"57c7976a",1846,"audio_vocab",5.35,75
"57c7976a",1847,"text_vocab",4.243,75
"57c7976a",1848,"dictation",2.959892609,75
"57c7976a",1849,"elicited_speech",3.569776511,75
"57c7976a",425,"audio_vocab",0.444,75
"57c7976a",1850,"audio_vocab",4.183,75
"57c7976a",1851,"dictation",7.396528328,75
"57c7976a",88,"text_vocab",0.402,75
"57c7976a",1852,"dictation",4.336632973,75
"57c7976a",1853,"ctest",3.161072252,75
"57c7976a",1854,"audio_vocab",9.87,75
"57c7976a",1855,"elicited_speech",3.420194275,75
"57c7976a",1856,"text_vocab",9.013,75
"57c7976a",1857,"text_vocab",2.284,75
"57c7976a",1858,"ctest",0.05318784,75
"3896da1f",516,"ctest",9.7751192,90
"3896da1f",867,"dictation",8.530785732,90
"3896da1f",1859,"ctest",4.411848724,90
"3896da1f",1860,"ctest",4.768394817,90
"3896da1f",1861,"elicited_speech",3.665584314,90
"3896da1f",88,"text_vocab",0.402,90
"3896da1f",1862,"audio_vocab",6.16,90
"3896da1f",1863,"audio_vocab",0.425,90
"3896da1f",1864,"text_vocab",3.394,90
"3896da1f",1865,"ctest",7.965502666,90
"3896da1f",1866,"ctest",3.919975501,90
"3896da1f",1867,"elicited_speech",3.678308041,90
"3896da1f",1601,"ctest",9.979176873,90
"3896da1f",1868,"audio_vocab",7.971,90
"3896da1f",39,"text_vocab",9.8,90
"3896da1f",1869,"elicited_speech",4.89579875,90
"3896da1f",1870,"text_vocab",5.296,90
"3896da1f",1871,"dictation",3.805244684,90
"3896da1f",1872,"text_vocab",4.335,90
"3896da1f",1873,"audio_vocab",10,90
"3896da1f",1874,"elicited_speech",3.793312154,90
"3896da1f",1875,"dictation",1.598636597,90
